customer_id,name,age,gender,signup_date,last_purchase_date,total_purchases,total_spent,country,email,device_type,is_subscribed,feedback_score
20fdcde4-5306-4736-90b6-01e2191b49da,Jessica Norman,28,Other,2023-05-10,2025-05-29,61,2182.46,Guinea,jonesjessica@example.org,Desktop,1,2.6
8239bbf5-573b-42a7-84f3-e15a528b3eeb,James Bonilla,66,Male,2023-03-24,2025-03-13,49,3525.56,Kyrgyz Republic,lawrence28@example.org,Mobile,1,4.6
febadd37-4e98-4e48-93a4-471b22e1f7bd,Diane Munoz,25,Other,2024-12-27,2024-08-30,71,7780.47,Swaziland,lhunt@example.org,Tablet,1,4.2
80146ea9-b5e0-4923-9561-f9c76398baf4,Christopher Peck,53,Male,2023-03-12,2024-11-11,1,9418.25,Dominica,jacob93@example.org,Mobile,0,1.9
8d05a86f-5643-4d5b-83fa-12e8876ad62c,Melinda Owens,55,Male,2023-05-11,2024-12-09,96,816.92,Latvia,megan89@example.net,Tablet,0,2.9
9bbc00c5-99f6-48e7-9be9-60d67ae2cc0b,Kevin Welch,57,Male,2024-09-15,2024-07-22,13,5389.0,Iran,dana15@example.com,Desktop,0,4.3
2c3578c9-01f1-448c-8a1e-4c54fe52afad,Whitney Castillo,37,Female,2024-11-09,2023-10-01,94,8837.08,Northern Mariana Islands,jenkinsfrances@example.com,Tablet,1,1.3
b24bf061-192d-4cef-9798-af24beb3fc60,Kyle Tran,52,Female,2023-12-25,2024-07-02,87,916.83,Mozambique,carl29@example.com,Desktop,0,2.5
ffccd71c-3b29-49eb-8f2d-0858433d0fd0,Matthew Le,65,Other,2023-03-26,2023-06-15,51,8262.69,Cote d'Ivoire,christian90@example.com,Tablet,1,4.4
4ef809c5-40d9-44b5-a62b-ff24dbc39fe3,Bruce Harvey,42,Male,2023-05-15,2024-08-27,56,3642.23,China,katherinechurch@example.com,Desktop,1,2.6
184c43ff-84ac-450e-bf04-4cc04f7ad647,Karen Fox,52,Male,2023-10-08,2025-03-29,83,3288.74,Solomon Islands,melvin59@example.org,Desktop,0,1.3
66af44e5-ddf1-47ef-b230-e27f7634e868,Theodore Barr,42,Female,2025-01-24,2023-09-11,62,9776.92,Moldova,crystal49@example.com,Desktop,0,3.2
bb2985d2-a97e-4c07-bcd3-b4adf8d32fb8,Jacob Kidd,46,Male,2023-03-21,2025-03-28,32,2088.5,Gambia,geoffrey16@example.net,Desktop,0,4.4
55141295-1e03-4de0-9279-e8400fa96dd0,Anthony Doyle,35,Female,2023-01-11,2024-02-09,30,6962.62,Kuwait,joshua52@example.org,Mobile,1,3.4
7fa59874-67d5-4e5c-a821-7b3f5e65f88e,Stephen Miller,63,Male,2023-05-16,2025-01-17,29,8232.26,Yemen,mariobarrett@example.com,Desktop,1,1.9
efb565ad-aefa-4b36-b3d4-1b2448da7a42,Tina Barajas,35,Other,2023-07-10,2024-10-21,49,507.72,Netherlands,jeffrey35@example.org,Mobile,0,2.5
a007f125-983d-4886-aa86-2b03a811db14,Mr. Shannon Higgins,19,Male,2025-03-25,2025-02-01,45,6736.82,Palau,diane19@example.net,Mobile,0,2.8
d7ae9ed3-784e-4add-9b59-9b600bab8ed6,Natalie Rodriguez,52,Male,2023-09-19,2024-11-04,93,9520.34,Palau,davenportregina@example.org,Desktop,1,3.3
74d7152c-3550-4b17-8f6b-2bb17bd9abec,Natasha Smith,33,Female,2023-02-17,2023-08-21,30,1329.78,Mozambique,ufranco@example.net,Mobile,0,4.0
de7b1380-8930-4243-9aef-b25ae2cc1c90,James Brown,58,Male,2023-01-31,2024-01-29,16,8972.59,British Virgin Islands,xwest@example.com,Tablet,1,1.4
cf0bf136-17f7-48f9-8953-f303485d9459,Samantha Garrett,53,Male,2023-02-01,2023-06-03,40,5988.29,Liechtenstein,waltercastro@example.org,Desktop,1,4.6
f2de59ab-0f31-40c7-a473-3e06b46ca4c3,Sabrina Thomas,50,Female,2024-01-10,2024-08-13,19,6204.39,United States Virgin Islands,bentonkelsey@example.net,Mobile,0,1.0
eb96cd4b-b1d5-4804-96b3-0e751b13e7be,Michael Price,21,Other,2024-01-08,2025-04-17,18,6168.15,New Caledonia,kayla02@example.com,Desktop,0,2.5
c866d961-94a3-41ce-b83f-43f34186dc2e,Brandon Ayala,50,Other,2025-05-07,2023-09-05,1,3058.48,Australia,svaughn@example.com,Desktop,0,1.1
4b99eb04-c6a5-4334-9e5e-c270ac8ffcb3,Michelle Liu,31,Female,2024-10-29,2025-05-12,78,9358.5,Poland,fuentesadam@example.net,Desktop,0,2.6
e611c743-4e2c-4cb5-9d1e-7cfd2317ad72,Richard Garcia,38,Female,2022-09-21,2024-12-15,47,9478.77,Honduras,simmonschristopher@example.net,Mobile,1,3.1
d26cabbe-e21c-49c9-8073-b82f4ca52d76,Sally Gonzalez,65,Female,2024-03-04,2024-02-28,66,6290.52,Isle of Man,michael00@example.org,Tablet,1,3.0
55ab2a80-4f2b-4f1d-b8e6-63a04eb8a210,Ronald Walton,37,Female,2024-08-13,2025-04-26,92,7855.88,Svalbard & Jan Mayen Islands,jordanhannah@example.com,Tablet,1,1.7
dbf50f85-66d1-4ed9-8263-5b2034635ffd,Tara Scott,25,Female,2025-03-17,2025-02-22,94,6161.35,Kiribati,dbrown@example.com,Mobile,0,3.6
9ca04e42-9d3a-46c1-a429-8397f99319df,John Taylor,24,Other,2024-01-05,2024-01-28,38,4895.54,Tonga,dawsonlori@example.net,Desktop,1,1.2
0239f48a-ad95-4429-a975-db60505db5f1,Sheila Blankenship,20,Other,2024-09-30,2023-09-20,51,6642.12,Dominica,gloriawalsh@example.net,Mobile,0,4.0
a32a1935-db6d-4a67-80c8-6006b9cf914a,Donna Barrera,34,Female,2024-07-05,2023-11-25,63,5574.71,Japan,patrick96@example.com,Mobile,0,4.8
c2f92414-70ec-47fa-a652-5f3d8e91369d,Cathy Johnson,50,Male,2022-11-28,2024-03-19,4,6015.01,Cape Verde,gordonjon@example.org,Mobile,0,2.4
80bafba3-0018-45b9-ab8d-14afcd4d55d9,Trevor Jones,65,Female,2023-07-31,2024-11-24,1,7859.94,Estonia,phillip16@example.com,Desktop,0,3.1
b112e302-2416-48ef-9fba-97300d7037f9,Nancy Proctor,29,Male,2024-07-08,2024-10-30,8,4860.95,Montserrat,davisjose@example.com,Mobile,0,2.5
dc3db770-29d4-498e-91bb-283d7deee234,Samantha Richardson,68,Female,2024-02-22,2024-12-21,29,503.47,Northern Mariana Islands,frederickcatherine@example.net,Desktop,0,1.0
9a6aec48-4648-4c1b-8f3c-fc5785f3801a,Joan Roach,39,Female,2024-06-09,2024-01-26,55,1723.59,Zambia,hgray@example.com,Mobile,1,2.5
8a585b46-65fd-4ac6-9496-32eabb67a087,Tina Nunez,39,Other,2024-03-04,2023-08-12,3,4442.21,Zambia,walkerjill@example.net,Tablet,0,4.2
ee61e491-c323-45b6-a0ee-acfbf6e6d015,Christine Larsen,63,Male,2022-11-25,2024-09-25,32,7275.78,Saint Pierre and Miquelon,christopher10@example.net,Mobile,1,3.4
69d2dbb9-c9b1-4fab-b474-4253fe9cd9e3,Daniel Morgan,47,Male,2022-12-27,2025-04-13,10,5973.46,Cameroon,smithmark@example.net,Mobile,1,1.4
4f726575-39c7-4b73-a541-54f2a6916e86,David Johnson,55,Other,2024-11-22,2024-04-08,74,6537.91,Mauritius,sara33@example.org,Tablet,0,4.4
4d356ddc-5717-4ba9-adb0-9bb3810c9b45,Amy Larson,55,Other,2025-03-19,2024-01-18,83,4844.86,Singapore,rfox@example.org,Desktop,0,3.1
b063fab7-1b8b-462f-8836-9d65782b1f4d,Sara Norris,62,Other,2022-10-28,2024-08-26,34,6195.85,Bermuda,ianderson@example.org,Desktop,0,4.4
6d879bd1-cfd7-4b34-9f4c-fab0ea760a28,Hunter Kirby,68,Other,2022-12-12,2025-04-24,97,3357.27,South Africa,emcdonald@example.org,Mobile,1,3.3
efdb0224-9032-487c-b692-8e754cb32f87,Amy Shaffer,25,Male,2023-12-06,2024-09-30,87,4754.81,British Indian Ocean Territory (Chagos Archipelago),michael53@example.net,Tablet,0,3.2
aaa1a887-8f57-4a79-baff-777fa824f55e,Daniel Meyer,44,Male,2022-10-31,2023-08-26,55,7468.36,Bahrain,brenda16@example.com,Desktop,1,1.4
f891de3e-7358-40f4-bf34-4f4d3f56995b,Carolyn Smith,44,Female,2022-12-27,2025-04-25,92,8731.14,Greenland,bishopstephen@example.net,Mobile,0,1.7
08ce9aca-3ae9-4868-a148-2cb2ea03ae35,Sheryl Smith,51,Female,2025-04-05,2023-08-18,32,4393.19,Sweden,kristaanderson@example.net,Tablet,0,4.9
28d7e5a6-a0fc-4e2a-a69f-277f23f9b4ac,Whitney Patton,38,Other,2025-04-16,2024-09-06,50,532.25,Bosnia and Herzegovina,ethan24@example.com,Desktop,1,1.9
07db1f46-0408-4983-b01c-c62b309cd6d7,Karen Peterson,47,Other,2024-05-30,2023-09-02,7,1700.56,American Samoa,romerobrian@example.net,Desktop,1,4.9
272c41fe-0141-4342-89f5-84ab0caa850b,Joseph Wright,50,Other,2023-11-27,2024-09-14,93,306.53,El Salvador,leslie17@example.com,Tablet,0,3.1
a4bec5fc-446d-458f-9945-8f22885843ed,John Cruz,45,Female,2022-11-04,2024-08-30,8,6567.3,Monaco,zjones@example.org,Tablet,1,1.5
107a38bf-2334-4651-876f-4e2e954340c8,Melinda Beasley,64,Female,2022-07-03,2024-05-02,65,3389.91,Turks and Caicos Islands,marygeorge@example.net,Tablet,1,1.4
196de1aa-12c2-418a-ae79-7ab6577f6c5f,Stephen Christian,50,Female,2025-04-18,2024-01-16,57,5470.54,British Indian Ocean Territory (Chagos Archipelago),ambergonzalez@example.com,Tablet,1,1.8
ed1c794f-f26a-4ba5-9693-85b3177863e5,Michael Winters,22,Female,2022-08-31,2024-01-16,67,4983.44,Mayotte,perezmary@example.net,Mobile,1,4.7
03192d3b-3983-4985-8080-8db80b81703c,Anthony Carter,65,Female,2023-11-16,2024-08-22,88,907.11,Latvia,ashleymitchell@example.com,Tablet,1,2.7
87822519-c403-4e6e-8806-b8c6b4ffe8f0,Amanda Ramirez,36,Female,2025-03-27,2023-11-06,87,4092.29,Solomon Islands,vevans@example.net,Desktop,0,2.6
76a3ba29-4f3f-42a5-a75d-5fab846ca3e7,Nicole Sellers,21,Female,2023-10-15,2024-10-21,59,2283.56,Sao Tome and Principe,mullinssara@example.net,Desktop,0,2.3
793bb49c-d898-4aa6-ae55-7ffa61318d4c,Tony Graves,52,Other,2024-01-06,2023-06-30,72,4242.16,Mozambique,dparks@example.org,Mobile,1,1.6
4beaf522-dbf0-41a3-963f-f5df9640aa58,Terri Ramos,66,Other,2025-04-29,2024-09-06,54,2115.42,Chile,murphygabrielle@example.org,Desktop,0,3.0
efd19201-9b17-464b-89d2-17fd35d90430,Amanda Gonzalez,34,Other,2023-06-13,2024-01-22,67,8420.48,United Kingdom,pearsonerica@example.org,Desktop,0,1.5
59101c29-c09d-414c-9d5b-dc5d81df5da6,Heather Thomas,61,Other,2024-10-09,2025-03-30,51,1824.51,Croatia,ldouglas@example.net,Tablet,1,4.3
91c96c2f-36ee-4d35-88ed-22f75702e458,Carmen Myers,45,Female,2024-01-09,2024-07-19,97,9611.73,Belgium,antonioholmes@example.org,Desktop,0,2.5
9e73ffd3-62f0-4c1f-9603-adbd55b322f1,Rebecca Sullivan,47,Male,2024-05-06,2023-06-17,92,4217.48,Saudi Arabia,melissameza@example.net,Mobile,1,2.5
c98cf590-a5ea-4bea-8906-f46ad2b8717f,Brian Rasmussen,46,Female,2023-04-18,2024-12-25,8,8477.83,Saint Helena,velazquezpatricia@example.net,Tablet,1,2.9
235f3fb1-6933-4fb8-ac7f-2b8be1b2e750,Jessica Davis,63,Male,2024-04-02,2024-08-22,34,6324.77,Ukraine,ilogan@example.org,Tablet,0,2.8
2395dddf-d5d5-4b81-bf7d-c7925c9d1edf,John Conley,23,Other,2022-11-23,2025-04-04,35,7379.97,Slovakia (Slovak Republic),stephen58@example.net,Mobile,1,5.0
5f6b516b-de94-4900-91f5-a3af6082b01c,Jordan Rogers,52,Female,2024-10-26,2024-10-25,96,7700.47,Western Sahara,wrightlouis@example.org,Tablet,1,3.2
ae4f5e78-59bc-4ac9-a63d-25c5c8147ae5,Katherine Wolf,58,Other,2024-06-16,2025-02-20,88,5097.96,Bosnia and Herzegovina,joseph07@example.net,Tablet,1,1.4
7cdb26b4-6f6c-49f1-a43e-3a388f37054f,Dr. Kristen Duncan,54,Female,2023-02-06,2024-04-09,78,5478.68,Canada,andersontracy@example.org,Mobile,1,3.4
60d0250e-a7d3-4f11-bebb-835c002a2f98,Kimberly Whitaker,41,Other,2024-02-11,2024-06-14,32,5188.56,Jordan,grahamrebecca@example.org,Tablet,1,1.6
3efbb07b-9556-42d2-b689-ac9b9b48798c,Robert Zimmerman,46,Male,2023-11-19,2024-06-06,46,5921.78,Solomon Islands,lhernandez@example.com,Mobile,0,1.1
163dc4e9-38a1-44f0-8e34-b552548ac4bc,Mike Williams,66,Male,2024-10-30,2025-05-14,16,391.01,Zambia,esmith@example.org,Mobile,0,4.9
52ce1063-eba3-4b36-a599-24e3832d3f1b,Tabitha Palmer,63,Male,2024-10-03,2023-09-01,68,4015.6,Vietnam,mark89@example.com,Desktop,1,4.1
3ad03542-2068-44ae-83c8-f62b95008b8f,Katelyn Mathews,48,Female,2023-06-14,2024-11-25,37,6101.27,Cyprus,veronica01@example.net,Desktop,1,4.9
d13534d0-7d21-4e9b-a51f-6ec519131620,Jessica Myers,52,Male,2023-03-14,2024-07-09,54,6017.46,Saint Martin,princefrank@example.com,Tablet,0,2.9
54b59064-7589-474a-ae4c-14e233c874cb,Katherine Hooper,50,Female,2024-10-09,2024-12-06,85,7950.27,Sierra Leone,navarronathan@example.net,Tablet,1,3.1
6a7b9cc4-f492-41cb-961f-b9db60ecac73,Debbie Reed DDS,69,Male,2022-07-20,2024-12-07,14,6584.59,South Georgia and the South Sandwich Islands,ryanpatterson@example.net,Mobile,0,1.7
00372534-b594-4e27-b68e-f557519d6a2e,Amber Murray,38,Male,2025-04-27,2023-12-17,95,9922.12,Syrian Arab Republic,amybarry@example.org,Tablet,1,2.0
aa1677f8-d1f4-4828-b86d-6cc83d8e4f1c,Justin Zimmerman,49,Female,2023-03-29,2024-11-20,55,2910.16,Panama,nicolejones@example.net,Mobile,1,4.4
326466b9-c30b-486c-95cb-1870ebd07f39,Greg Taylor,40,Female,2022-09-16,2024-06-23,48,3655.6,Bulgaria,vosborne@example.com,Mobile,1,2.4
57cdad7e-b7c6-41dd-8e8c-0b8121037944,Alexis Walsh,50,Male,2024-05-14,2024-09-01,82,3900.09,Tokelau,karenmiller@example.org,Tablet,1,4.3
8467d70a-7a9c-44bd-bf2d-76c0f0dd12f1,Robert Martinez,20,Female,2022-10-14,2024-05-29,7,4711.55,French Guiana,jamesangela@example.net,Mobile,1,3.8
90333ccd-3ef0-4739-acb1-4b6861a6bbfb,William Hull,35,Male,2023-06-16,2023-10-23,74,8376.38,Mozambique,meganharrison@example.com,Desktop,1,1.7
5ea04d5d-7632-4073-9a5e-20a8538ceae8,James Johnson,42,Female,2024-11-18,2024-03-21,7,2434.34,Niue,esmith@example.net,Tablet,1,3.0
52886c31-0a2c-48a6-91b9-5532fceaa3da,Joseph Murray,59,Other,2024-09-09,2024-06-09,33,7782.4,Kuwait,carneyjohn@example.com,Desktop,0,3.7
0b1d4967-e30f-45fe-990f-b530b99833d8,Heidi Schmidt,48,Other,2024-04-16,2024-05-17,23,4112.57,Grenada,carol20@example.com,Tablet,0,1.9
45e92b5b-6714-4d08-a974-25c4fb62749f,Geoffrey Crawford,20,Other,2024-10-17,2024-12-19,85,6058.37,Burundi,wsmith@example.net,Mobile,0,4.3
35a58251-87d4-4624-baae-fbb04c4f2155,Tiffany Fuentes,57,Other,2024-09-25,2025-01-23,19,6362.15,Rwanda,odavis@example.net,Tablet,1,3.2
91c479b2-9ee4-482f-9a01-4d29ecc24c02,Ian Cook,63,Other,2023-10-30,2024-04-13,19,3791.2,Guadeloupe,scottangela@example.com,Desktop,1,1.7
7b16a62b-591f-424e-9d6c-138225231394,Susan Chavez,41,Male,2023-08-30,2024-07-01,36,5174.89,El Salvador,bruce47@example.com,Mobile,1,3.3
1b946cc2-8cc9-4fe3-a43a-9b69a3916915,Michael Wilson,67,Other,2024-06-25,2025-03-31,29,4189.01,Georgia,rachel36@example.net,Tablet,1,5.0
bc89cc35-3c49-4d22-8ed8-53d5514e6c00,Daniel Lopez,49,Other,2023-07-01,2024-10-16,60,784.41,Korea,brianfowler@example.org,Tablet,1,1.6
a18d8c3c-52c7-44ba-93ed-62da1fa13a36,Hannah Ray,64,Other,2024-05-16,2023-06-23,82,4427.94,Slovenia,yjohnson@example.net,Tablet,1,4.3
180a3eb1-8cda-4686-b5a1-f22344bba742,Nicholas Reyes,39,Other,2024-04-14,2025-05-27,2,1064.19,Marshall Islands,angel71@example.com,Desktop,1,1.8
dbd9bbca-688e-47e4-831e-a9c8bf21cb89,Heather Snyder,40,Female,2025-03-06,2024-03-06,1,4109.71,Bahamas,vanessaalvarado@example.net,Desktop,0,4.1
a1a14fd2-4e2e-4858-9804-6e896412276b,Jeremy Phillips,19,Male,2023-01-18,2024-02-29,47,5969.89,Central African Republic,brandonellis@example.org,Tablet,1,3.9
c312e8c4-384f-4d4f-9536-6141089c73f4,Monica Parker,44,Other,2024-07-08,2024-06-13,69,5836.21,Netherlands,wilsonmichele@example.net,Mobile,0,2.2
aad8ed96-6515-48a0-9597-2f3c036328cc,Ashley Sanford,59,Other,2023-11-12,2024-09-11,20,6659.95,Tanzania,edward91@example.com,Mobile,0,2.3
e7b81999-77a6-4660-acbf-d0cc5edd5b4b,Pamela Pope,19,Other,2023-04-29,2024-06-04,11,1043.09,Cook Islands,allenwalker@example.net,Desktop,1,4.2
51e9d717-81ac-4190-87a5-2792f59a4522,Elizabeth King,43,Male,2024-06-29,2023-12-10,2,6556.02,Poland,saralamb@example.com,Mobile,1,2.8
2196de98-2d46-4c65-8de5-1199e7935a8f,Connie Reed,34,Female,2025-04-30,2023-10-16,67,3190.27,Angola,williamsongregory@example.com,Desktop,0,3.9
8cf7dbd9-069d-4267-8f8a-df3768caf70f,Jessica Peck,57,Male,2023-01-12,2025-05-04,87,4050.55,Czech Republic,matthew49@example.com,Tablet,0,1.6
6411c2b5-8594-4609-a046-74da33b06aca,Mark Williams,50,Female,2022-12-25,2025-05-26,12,8594.06,Cook Islands,ywashington@example.com,Desktop,1,4.4
592dde51-b9fc-4fb4-af7a-cf24fd65c587,Michelle Mercado,26,Other,2024-01-05,2024-11-15,20,189.4,Gabon,rodriguezmichael@example.net,Desktop,1,3.8
53ad670e-6ae5-4c56-ad79-a82e338156f9,David Mcclain,60,Other,2022-11-12,2024-10-11,5,5925.29,French Southern Territories,mmercer@example.com,Tablet,0,4.6
16ccd05c-0232-49cb-9948-9b3f83dbfb3a,Catherine Lawson,65,Male,2023-01-18,2024-04-14,37,6027.27,Sweden,jacksonjohn@example.com,Mobile,1,1.5
68bbfae5-03cf-4be6-89bc-01ca49f05680,Dalton Howard,56,Male,2023-01-02,2025-03-21,38,4026.93,Dominica,jason32@example.net,Desktop,1,3.4
8b591166-cd33-48c6-9632-1a986830625c,Natalie Malone,46,Female,2023-08-19,2025-02-03,94,2446.58,Israel,donaldfrench@example.net,Desktop,1,3.4
debf19c3-88bf-45ac-b636-aa33269c094a,Sherri Howell,59,Female,2023-11-25,2025-03-19,9,2423.27,Grenada,taylorboone@example.net,Tablet,0,2.4
c752f926-6afe-4a3b-a300-198c0dec2e72,Steven Thomas,43,Male,2022-06-17,2023-12-28,98,8848.73,Thailand,romanstephen@example.com,Mobile,0,2.8
b9b0ede5-b551-420c-ba36-538c0b048852,Lindsay Martin,52,Female,2024-10-29,2024-07-06,53,4476.04,Western Sahara,perrywhitney@example.net,Desktop,0,1.2
11347b3e-3231-4633-ae75-b4baff4e0119,Amanda Gomez,67,Male,2025-01-09,2024-05-02,44,3375.8,Isle of Man,joseph91@example.org,Tablet,1,4.0
5d4bc6cc-0be8-490c-ad6e-3d2ad48c4aa5,Brian Green,42,Female,2024-06-09,2024-12-09,99,4542.9,Cote d'Ivoire,ychan@example.org,Desktop,1,3.2
f5962a17-db0d-4522-8daa-3255bccfce28,Rose Hartman,41,Male,2023-10-28,2024-11-15,86,6726.96,Myanmar,vlopez@example.com,Tablet,0,1.2
c7aea12c-8689-48b4-9fd5-55124e60c1c8,Dean Lambert,30,Male,2023-07-18,2024-08-31,24,1542.99,Guinea,mooredale@example.org,Mobile,0,3.7
746204e3-9239-49b4-b58f-93896cf771d3,Philip Baker,24,Male,2023-03-18,2024-06-16,81,4549.39,Palau,zachary95@example.com,Mobile,0,2.9
8df0caea-2770-4b10-ae77-18d8d8bca23e,Jody Steele,53,Female,2024-07-04,2024-05-29,74,5920.06,Bolivia,briananderson@example.net,Mobile,1,1.1
22c4417d-e7d5-46b6-a69d-1d4eb8ccc97b,Robert Odonnell,62,Female,2025-01-23,2024-02-23,30,9490.98,Korea,alexander13@example.org,Mobile,0,4.9
0989732e-972e-4eea-8120-47fc7572544f,Christopher Burgess,37,Female,2023-09-26,2023-11-05,59,2600.03,Colombia,johnhiggins@example.org,Desktop,0,4.8
3375fceb-77fd-4d60-8a23-eaf93dbc335c,Mark Mcgee,18,Male,2023-11-26,2025-01-05,87,3656.58,Tuvalu,mdavid@example.org,Desktop,1,3.1
63051fa4-423a-4ea4-a490-b0621d470956,Tyler Herman,25,Female,2025-03-13,2023-12-11,96,3855.65,Congo,qhall@example.com,Mobile,1,1.4
09d0774c-1a21-4338-926e-15665040ac55,Megan Evans,63,Female,2023-01-27,2024-06-27,81,6094.83,Svalbard & Jan Mayen Islands,jasmin42@example.net,Mobile,1,4.0
140b7b31-7c42-4df3-a011-7aac8e44dc39,Mr. Phillip Rowe DDS,33,Male,2022-08-09,2025-04-23,81,3631.65,Lao People's Democratic Republic,staciecooper@example.net,Mobile,0,3.0
9eaa96af-5875-4000-9c36-731249b02f76,Tony Dickson,31,Other,2024-11-19,2025-03-11,14,5381.77,Botswana,fthompson@example.org,Desktop,1,2.2
14761024-9e8c-44c3-b718-05b00a1f5c48,Chris Brady,29,Male,2023-09-24,2024-04-21,9,7839.72,Gambia,erinlarson@example.com,Mobile,1,3.0
36e1e319-8ee4-4906-b333-d10a6e76bcb4,Jennifer Thompson,68,Female,2023-12-06,2024-04-07,40,7083.32,Sierra Leone,raymondsparks@example.net,Mobile,0,3.1
35f25e64-0602-4aec-88b2-13d229d12c55,Susan Summers,40,Male,2023-09-15,2024-06-07,66,4519.05,Romania,hholmes@example.net,Mobile,1,3.3
00c69ba0-dce6-46c1-8bdd-9779940433ae,Julia Terrell,32,Other,2022-12-24,2023-12-09,25,8655.74,Sao Tome and Principe,vanessa83@example.com,Tablet,0,2.8
306150e0-0bb5-4f96-bb14-8529a1a598fa,Nicolas Atkins,45,Male,2025-05-18,2024-08-26,73,5625.59,Ethiopia,aestrada@example.net,Mobile,0,3.4
aeb36abb-971d-4a62-af46-9ffcbe5f6e1c,Nicholas Simmons,51,Female,2024-04-05,2024-01-15,22,5445.07,Somalia,chamberstina@example.com,Tablet,1,4.7
530ea208-bf07-4682-a0b5-3ccf3e49cfb8,Jose Bradshaw,19,Other,2022-12-19,2023-10-24,4,438.46,Rwanda,kimberly86@example.net,Tablet,1,2.4
eb018a61-d584-43ef-9499-af7a067cc3c2,Benjamin Hensley,49,Female,2024-06-20,2023-06-01,26,9868.26,Estonia,bchavez@example.com,Mobile,1,3.9
68ef9bc3-9e6e-4711-b1d8-d8f99ddbf19e,John Russell,40,Other,2024-10-01,2025-04-12,58,1317.41,Namibia,kruegerdavid@example.org,Tablet,1,4.6
0942ef2c-039e-405a-a6e4-9970d0a935ec,Gary Gates,39,Other,2023-02-28,2025-05-20,29,2388.2,Timor-Leste,phamlori@example.org,Mobile,1,2.8
0849b6e1-5182-4e2e-8261-4d9bd6adad32,Joseph Bennett,68,Male,2024-07-17,2024-01-12,98,611.8,British Indian Ocean Territory (Chagos Archipelago),troyeaton@example.net,Desktop,1,2.8
18e15dde-6bf9-4a5b-8d2b-0ff5b0f343b9,Rachel Price,42,Male,2023-12-27,2025-03-16,87,6436.03,Wallis and Futuna,trujillomary@example.net,Desktop,0,3.4
614191e0-856f-4531-b700-63debfc4b651,Marcus Fernandez,39,Female,2023-11-17,2024-01-18,37,2324.54,Saint Kitts and Nevis,april78@example.net,Desktop,0,3.4
2ca86f2d-593d-4209-b0e9-c20163aa0afa,Andrea Edwards,39,Male,2023-04-18,2024-07-12,75,1882.1,Somalia,kbright@example.net,Desktop,1,4.2
9900567b-7106-4e8b-8025-87efbfdb3477,Samantha Hodges,66,Male,2023-05-21,2024-10-16,70,976.7,Saudi Arabia,catherineglenn@example.net,Tablet,0,2.9
1a39dc8a-2f38-447c-bfa0-425bb7e21a73,Thomas Blackburn,69,Other,2024-01-15,2024-06-09,18,1122.76,British Virgin Islands,zpage@example.net,Mobile,1,5.0
bdfd0b12-71a7-4f21-bc3a-e18f3f2a31d1,Kevin Dominguez,59,Male,2023-08-31,2024-12-05,85,5888.24,Belize,jesusharris@example.net,Mobile,0,1.2
989a42c6-0c53-4d66-8bc7-b1aeca895a9e,Rebecca Martinez,23,Other,2024-01-07,2025-05-17,42,6913.26,Italy,elizabeth14@example.org,Mobile,0,1.0
8ad50e58-45e4-4ff4-824f-c4445956b017,Matthew Key,32,Other,2023-12-22,2024-02-02,41,4034.05,Haiti,grahampatricia@example.org,Desktop,0,3.6
d402ad51-2c1d-4b9d-8a99-644566ca0ed1,Sharon Garcia,60,Other,2022-08-03,2024-02-01,38,4850.98,Christmas Island,cynthiafields@example.net,Desktop,1,2.2
ecff838f-1bb9-4ce2-b09a-f17400d3eedb,Megan Evans,54,Female,2022-12-08,2024-10-20,34,6891.08,Central African Republic,adennis@example.org,Mobile,0,2.0
d4ee3196-1192-4e81-9cb3-90dac63f2adb,Ryan Clark,50,Female,2022-09-01,2024-10-22,17,272.06,Saint Lucia,brownmichael@example.net,Desktop,1,2.2
b83e8079-c3af-4397-9da0-1805d1a90847,David Burns,25,Female,2024-07-13,2025-03-11,37,3298.99,Saint Barthelemy,michael36@example.net,Mobile,0,2.0
47ef6353-e2f6-4e0c-8266-e9156981e617,Joshua Ayala,61,Other,2025-05-29,2023-06-29,25,9733.67,Equatorial Guinea,tracey51@example.net,Mobile,0,1.1
2def0402-e25e-4eb2-b809-2d6221ade20f,Melissa Hoffman,61,Female,2023-05-18,2023-11-10,76,5843.11,Argentina,ramirezsamantha@example.com,Mobile,0,4.9
2716ff31-7512-496f-9ea5-a8b669d8ea75,Carrie Williams,22,Female,2024-03-29,2025-02-09,87,2616.82,Pitcairn Islands,stacey55@example.com,Mobile,0,1.9
6b231f32-b574-4801-a724-2beb80a148c3,Kathleen Wright,56,Male,2024-07-30,2024-08-18,86,5265.13,Costa Rica,zstewart@example.org,Mobile,0,3.9
9ed29886-1e90-433a-bc81-8455c1e65a67,Shannon Young,21,Female,2023-08-06,2024-01-21,85,3492.27,Central African Republic,collinsmatthew@example.net,Mobile,1,4.1
2b94aa78-9cb2-47db-b842-506641013beb,Alyssa Harvey,23,Female,2024-07-13,2024-06-17,27,5369.23,Malawi,kbullock@example.org,Mobile,1,4.7
2693f86f-8da8-4705-a8ed-6e07b81601bc,Timothy Horn,62,Other,2023-05-14,2024-08-06,57,1344.84,Turkey,omarsh@example.net,Desktop,0,1.1
b6ffa38d-4564-4c9a-bb59-a91cb9326896,Robert Hinton,49,Other,2023-10-31,2024-05-27,31,1413.88,Bahrain,reyesregina@example.net,Mobile,0,4.5
